,Message,Timestamp,Value,Geometry
61,transporting start,2019-03-15 00:46:42.799041,5000.0,POINT (4.25222222 52.11428333)
62,transporting stop,2019-03-15 03:44:10.280648,5000.0,POINT (4.25222222 52.11428333)
63,transporting start,2019-03-15 03:44:10.280648,5000.0,POINT (4.25222222 52.11428333)
64,transporting stop,2019-03-15 06:41:37.762255,5000.0,POINT (4.25222222 52.11428333)
65,transporting start,2019-03-15 06:41:37.762255,5000.0,POINT (4.25222222 52.11428333)
66,transporting stop,2019-03-15 09:39:05.243863,5000.0,POINT (4.25222222 52.11428333)
67,transporting start,2019-03-15 09:39:05.243863,5000.0,POINT (4.25222222 52.11428333)
68,transporting stop,2019-03-15 12:36:32.725470,5000.0,POINT (4.25222222 52.11428333)
69,transporting start,2019-03-15 12:36:32.725470,5000.0,POINT (4.25222222 52.11428333)
70,transporting stop,2019-03-15 15:34:00.207078,5000.0,POINT (4.25222222 52.11428333)
71,transporting start,2019-03-15 15:34:00.207078,5000.0,POINT (4.25222222 52.11428333)
72,transporting stop,2019-03-15 18:31:27.688685,5000.0,POINT (4.25222222 52.11428333)
73,transporting start,2019-03-15 18:31:27.688685,5000.0,POINT (4.25222222 52.11428333)
74,transporting stop,2019-03-15 21:28:55.170293,5000.0,POINT (4.25222222 52.11428333)
75,transporting start,2019-03-15 21:28:55.170293,5000.0,POINT (4.25222222 52.11428333)
76,transporting stop,2019-03-16 00:26:22.651900,5000.0,POINT (4.25222222 52.11428333)
77,transporting start,2019-03-16 00:26:22.651900,5000.0,POINT (4.25222222 52.11428333)
78,transporting stop,2019-03-16 03:23:50.133507,5000.0,POINT (4.25222222 52.11428333)
79,transporting start,2019-03-16 03:23:50.133507,5000.0,POINT (4.25222222 52.11428333)
80,transporting stop,2019-03-16 06:21:17.615115,5000.0,POINT (4.25222222 52.11428333)
81,transporting start,2019-03-16 06:21:17.615115,5000.0,POINT (4.25222222 52.11428333)
82,transporting stop,2019-03-16 09:18:45.096722,5000.0,POINT (4.25222222 52.11428333)
83,transporting start,2019-03-16 09:18:45.096722,5000.0,POINT (4.25222222 52.11428333)
84,transporting stop,2019-03-16 12:16:12.578330,5000.0,POINT (4.25222222 52.11428333)
85,transporting start,2019-03-16 12:16:12.578330,5000.0,POINT (4.25222222 52.11428333)
86,transporting stop,2019-03-16 15:13:40.059937,5000.0,POINT (4.25222222 52.11428333)
87,transporting start,2019-03-16 15:13:40.059937,5000.0,POINT (4.25222222 52.11428333)
88,transporting stop,2019-03-16 18:11:07.541545,5000.0,POINT (4.25222222 52.11428333)
89,transporting start,2019-03-16 18:11:07.541545,5000.0,POINT (4.25222222 52.11428333)
90,transporting stop,2019-03-16 21:08:35.023152,5000.0,POINT (4.25222222 52.11428333)
91,transporting start,2019-03-16 21:08:35.023152,5000.0,POINT (4.25222222 52.11428333)
92,transporting stop,2019-03-17 00:06:02.504760,5000.0,POINT (4.25222222 52.11428333)
93,transporting start,2019-03-17 00:06:02.504760,5000.0,POINT (4.25222222 52.11428333)
94,transporting stop,2019-03-17 03:03:29.986367,5000.0,POINT (4.25222222 52.11428333)
95,transporting start,2019-03-17 03:03:29.986367,5000.0,POINT (4.25222222 52.11428333)
96,transporting stop,2019-03-17 06:00:57.467974,5000.0,POINT (4.25222222 52.11428333)
97,transporting start,2019-03-17 06:00:57.467974,5000.0,POINT (4.25222222 52.11428333)
98,transporting stop,2019-03-17 08:58:24.949582,5000.0,POINT (4.25222222 52.11428333)
99,transporting start,2019-03-17 08:58:24.949582,5000.0,POINT (4.25222222 52.11428333)
100,transporting stop,2019-03-17 11:55:52.431189,5000.0,POINT (4.25222222 52.11428333)
101,transporting start,2019-03-17 11:55:52.431189,5000.0,POINT (4.25222222 52.11428333)
102,transporting stop,2019-03-17 14:53:19.912797,5000.0,POINT (4.25222222 52.11428333)
103,transporting start,2019-03-17 14:53:19.912797,5000.0,POINT (4.25222222 52.11428333)
104,transporting stop,2019-03-17 17:50:47.394404,5000.0,POINT (4.25222222 52.11428333)
105,transporting start,2019-03-17 17:50:47.394404,5000.0,POINT (4.25222222 52.11428333)
106,transporting stop,2019-03-17 20:48:14.876012,5000.0,POINT (4.25222222 52.11428333)
107,transporting start,2019-03-17 20:48:14.876012,5000.0,POINT (4.25222222 52.11428333)
108,transporting stop,2019-03-17 23:45:42.357619,5000.0,POINT (4.25222222 52.11428333)
109,transporting start,2019-03-17 23:45:42.357619,5000.0,POINT (4.25222222 52.11428333)
110,transporting stop,2019-03-18 02:43:09.839226,5000.0,POINT (4.25222222 52.11428333)
111,transporting start,2019-03-18 02:43:09.839226,5000.0,POINT (4.25222222 52.11428333)
112,transporting stop,2019-03-18 05:40:37.320834,5000.0,POINT (4.25222222 52.11428333)
113,transporting start,2019-03-18 05:40:37.320834,5000.0,POINT (4.25222222 52.11428333)
114,transporting stop,2019-03-18 08:38:04.802441,5000.0,POINT (4.25222222 52.11428333)
115,transporting start,2019-03-18 08:38:04.802441,5000.0,POINT (4.25222222 52.11428333)
116,transporting stop,2019-03-18 11:35:32.284049,5000.0,POINT (4.25222222 52.11428333)
117,transporting start,2019-03-18 11:35:32.284049,5000.0,POINT (4.25222222 52.11428333)
118,transporting stop,2019-03-18 14:32:59.765656,5000.0,POINT (4.25222222 52.11428333)
119,transporting start,2019-03-18 14:32:59.765656,5000.0,POINT (4.25222222 52.11428333)
120,transporting stop,2019-03-18 17:30:27.247264,5000.0,POINT (4.25222222 52.11428333)
121,transporting start,2019-03-18 17:30:27.247264,5000.0,POINT (4.25222222 52.11428333)
122,transporting stop,2019-03-18 20:27:54.728871,5000.0,POINT (4.25222222 52.11428333)
123,transporting start,2019-03-18 20:27:54.728871,5000.0,POINT (4.25222222 52.11428333)
